"s","birthDate"
"http://dbpedia.org/resource/Georgi_Bradistilov",1904-10-12
"http://dbpedia.org/resource/Hans_Lewy",1904-10-20
"http://dbpedia.org/resource/Jean_Coulomb",1904-11-07
"http://dbpedia.org/resource/J._H._C._Whitehead",1904-11-11
"http://dbpedia.org/resource/Michael_Ramsey",1904-11-14
"http://dbpedia.org/resource/Mojżesz_Presburger",1904-12-27
"http://dbpedia.org/resource/Stanisław_Mazur",1905-01-01
"http://dbpedia.org/resource/Lev_Schnirelmann",1905-01-02
"http://dbpedia.org/resource/Ruth_Moufang",1905-01-10
"http://dbpedia.org/resource/D._R._Kaprekar",1905-01-17
"http://dbpedia.org/resource/Ernst_Stueckelberg",1905-02-01
"http://dbpedia.org/resource/Arne_Beurling",1905-02-03
"http://dbpedia.org/resource/René_de_Possel",1905-02-07
"http://dbpedia.org/resource/William_Richard_Joseph_Cook",1905-04-10
"http://dbpedia.org/resource/Charles_Ehresmann",1905-04-19
"http://dbpedia.org/resource/Sergey_Nikolsky",1905-04-30
"http://dbpedia.org/resource/Werner_Fenchel",1905-05-03
"http://dbpedia.org/resource/Mitio_Nagumo",1905-05-07
"http://dbpedia.org/resource/Winifred_Sargent",1905-05-08
"http://dbpedia.org/resource/Karol_Borsuk",1905-05-08
"http://dbpedia.org/resource/Edward_Linfoot",1905-06-08
"http://dbpedia.org/resource/Marie-Louise_Dubreil-Jacotin",1905-07-07
"http://dbpedia.org/resource/Laurence_Chisholm_Young",1905-07-14
"http://dbpedia.org/resource/Marian_Rejewski",1905-08-16
"http://dbpedia.org/resource/Karl_Schröter",1905-09-07
"http://dbpedia.org/resource/Alexander_Buchstab",1905-10-04
"http://dbpedia.org/resource/Wolfgang_Franz_(mathematician)",1905-10-04
"http://dbpedia.org/resource/Mary_Clem",1905-10-19
"http://dbpedia.org/resource/Abraham_Adrian_Albert",1905-11-09
"http://dbpedia.org/resource/Hiroshi_Okamura",1905-11-10
"http://dbpedia.org/resource/Sigekatu_Kuroda",1905-11-11
"http://dbpedia.org/resource/Albert_W._Tucker",1905-11-28
"http://dbpedia.org/resource/Emanuel_Sperner",1905-12-09
"http://dbpedia.org/resource/Käte_Fenchel",1905-12-21
"http://dbpedia.org/resource/Gottfried_Köthe",1905-12-25
"http://dbpedia.org/resource/Grigore_Moisil",1906-01-10
"http://dbpedia.org/resource/Erich_Kähler",1906-01-16
"http://dbpedia.org/resource/Nicholas_Georgescu-Roegen",1906-02-04
"http://dbpedia.org/resource/Magnus_Hestenes",1906-02-13
"http://dbpedia.org/resource/Tiberiu_Popoviciu",1906-02-16
"http://dbpedia.org/resource/Henrik_Selberg",1906-02-17
"http://dbpedia.org/resource/Fyodor_Gakhov",1906-02-19
"http://dbpedia.org/resource/Boris_Demidovich",1906-03-02
"http://dbpedia.org/resource/Shokichi_Iyanaga",1906-04-02
"http://dbpedia.org/resource/Richard_Rado",1906-04-28
"http://dbpedia.org/resource/Kurt_Gödel",1906-04-28
"http://dbpedia.org/resource/André_Weil",1906-05-06
"http://dbpedia.org/resource/Gerrit_Bol",1906-05-29
"http://dbpedia.org/resource/R._G._D._Allen",1906-06-03
"http://dbpedia.org/resource/Hermann_Boerner",1906-06-11
"http://dbpedia.org/resource/Gordon_Welchman",1906-06-15
"http://dbpedia.org/resource/Samuel_S._Wilks",1906-06-17
"http://dbpedia.org/resource/Jean_Dieudonné",1906-07-01
"http://dbpedia.org/resource/Gheorghe_Mihoc",1906-07-07
"http://dbpedia.org/resource/William_Feller__William_Feller__1",1906-07-07
"http://dbpedia.org/resource/Edwin_F._Beckenbach",1906-07-18
"http://dbpedia.org/resource/Eugene_Lukacs",1906-08-14
"http://dbpedia.org/resource/Arnold_Ross",1906-08-24
"http://dbpedia.org/resource/Ernst_Peschl",1906-09-01
"http://dbpedia.org/resource/Banesh_Hoffmann",1906-09-06
"http://dbpedia.org/resource/Vera_Faddeeva",1906-09-20
"http://dbpedia.org/resource/Andrey_Nikolayevich_Tikhonov",1906-10-17
"http://dbpedia.org/resource/Emma_Lehmer",1906-11-06
"http://dbpedia.org/resource/Jean_Leray",1906-11-07
"http://dbpedia.org/resource/Georg_Aumann",1906-11-11
"http://dbpedia.org/resource/Samarendra_Nath_Roy",1906-12-11
"http://dbpedia.org/resource/Nelson_Dunford",1906-12-12
"http://dbpedia.org/resource/Otto_Frostman",1907-01-03
"http://dbpedia.org/resource/Raymond_Paley",1907-01-07
"http://dbpedia.org/resource/Sidney_Wilcox_McCuskey",1907-02-28
"http://dbpedia.org/resource/Hassler_Whitney",1907-03-23
"http://dbpedia.org/resource/Mark_Krein",1907-04-03
"http://dbpedia.org/resource/Solomon_Kullback",1907-04-03
"http://dbpedia.org/resource/Henry_Scheffé",1907-04-11
"http://dbpedia.org/resource/Lars_Ahlfors",1907-04-18
"http://dbpedia.org/resource/Ilia_Vekua",1907-04-23
"http://dbpedia.org/resource/Børge_Jessen",1907-06-19
"http://dbpedia.org/resource/John_R._Womersley",1907-06-20
"http://dbpedia.org/resource/Edgar_Lorch",1907-07-22
"http://dbpedia.org/resource/Charles_B._Morrey_Jr.",1907-07-23
"http://dbpedia.org/resource/Nachman_Aronszajn",1907-07-26
"http://dbpedia.org/resource/Irene_Fischer",1907-07-27
"http://dbpedia.org/resource/Đuro_Kurepa",1907-08-16
"http://dbpedia.org/resource/Sarvadaman_Chowla",1907-10-22
"http://dbpedia.org/resource/Harold_Davenport",1907-10-30
"http://dbpedia.org/resource/Hermann_Behrbohm",1907-10-30
"http://dbpedia.org/resource/Georg_Nöbeling",1907-11-12
"http://dbpedia.org/resource/Edward_Marczewski",1907-11-15
"http://dbpedia.org/resource/Lakkoju_Sanjeevaraya_Sharma",1907-11-27
"http://dbpedia.org/resource/Max_Deuring",1907-12-09
"http://dbpedia.org/resource/Wladimir_Seidel",1907-12-21
"http://dbpedia.org/resource/Leonard_Carlitz",1907-12-26
"http://dbpedia.org/resource/Mohsen_Hashtroodi",1908-01-13
"http://dbpedia.org/resource/Jacob_Bronowski",1908-01-18
"http://dbpedia.org/resource/David_Dolidze",1908-02-02
"http://dbpedia.org/resource/Ida_Busbridge",1908-02-10
"http://dbpedia.org/resource/Jacques_Herbrand",1908-02-12
"http://dbpedia.org/resource/Felix_Gantmacher",1908-02-23
"http://dbpedia.org/resource/Leon_H._Johnson",1908-03-06
"http://dbpedia.org/resource/Gianfranco_Cimmino",1908-03-12
"http://dbpedia.org/resource/Theodore_Motzkin",1908-03-26
"http://dbpedia.org/resource/Solomon_Mikhlin",1908-04-23
"http://dbpedia.org/resource/George_Grenfell-Baines",1908-04-30
"http://dbpedia.org/resource/Nikolai_Piskunov",1908-05-09
"http://dbpedia.org/resource/Egbert_van_Kampen",1908-05-28
"http://dbpedia.org/resource/Hannes_Alfvén",1908-05-30
"http://dbpedia.org/resource/Chaim_L._Pekeris",1908-06-15
"http://dbpedia.org/resource/Dragoslav_Mitrinović",1908-06-23
"http://dbpedia.org/resource/Gustav_Elfving",1908-06-25
"http://dbpedia.org/resource/Alfred_H._Clifford",1908-07-08
"http://dbpedia.org/resource/Henryk_Zygalski",1908-07-15
"http://dbpedia.org/resource/Beatrice_Aitchison",1908-07-18
"http://dbpedia.org/resource/Mary_Golda_Ross",1908-08-09
"http://dbpedia.org/resource/J._A._Todd",1908-08-23
"http://dbpedia.org/resource/Lev_Pontryagin",1908-09-03
"http://dbpedia.org/resource/Arthur_Erdélyi",1908-10-02
"http://dbpedia.org/resource/Sergei_Sobolev",1908-10-06
"http://dbpedia.org/resource/Hans_Heilbronn",1908-10-08
"http://dbpedia.org/resource/Viktor_Wagner",1908-11-04
"http://dbpedia.org/resource/Herta_Freitag",1908-12-06
"http://dbpedia.org/resource/Tadao_Tannaka",1908-12-27
"http://dbpedia.org/resource/Otfrid_Mittmann",1908-12-27
"http://dbpedia.org/resource/Stephen_Cole_Kleene",1909-01-05
"http://dbpedia.org/resource/Giulio_Racah",1909-02-09
"http://dbpedia.org/resource/Claude_Chevalley",1909-02-11
"http://dbpedia.org/resource/Golo_Mann",1909-03-27
"http://dbpedia.org/resource/Stanislaw_Ulam",1909-04-13
"http://dbpedia.org/resource/Eduard_Stiefel",1909-04-21
"http://dbpedia.org/resource/Helmuth_Gericke",1909-05-07
"http://dbpedia.org/resource/Werner_Romberg",1909-05-16
"http://dbpedia.org/resource/Wade_Ellis",1909-06-09
"http://dbpedia.org/resource/Natascha_Artin_Brunswick",1909-06-11
"http://dbpedia.org/resource/William_Penney,_Baron_Penney",1909-06-24
"http://dbpedia.org/resource/Arthur_Geoffrey_Walker",1909-07-17
"http://dbpedia.org/resource/Jerzy_Różycki",1909-07-24
"http://dbpedia.org/resource/Wolfgang_R._Wasow",1909-07-25
"http://dbpedia.org/resource/Saunders_Mac_Lane",1909-08-04
"http://dbpedia.org/resource/Fabio_Conforto",1909-08-13
"http://dbpedia.org/resource/Nikolay_Bogolyubov",1909-08-21
"http://dbpedia.org/resource/Deane_Montgomery",1909-09-02
"http://dbpedia.org/resource/Kurt_Schütte",1909-10-14
"http://dbpedia.org/resource/Bernhard_Neumann",1909-10-15
"http://dbpedia.org/resource/Gerhard_Gentzen",1909-11-24
"http://dbpedia.org/resource/Mark_Naimark",1909-12-05
"http://dbpedia.org/resource/Sumner_Byron_Myers",1910-02-19
"http://dbpedia.org/resource/Esther_Szekeres",1910-02-20
"http://dbpedia.org/resource/Joseph_L._Doob",1910-02-27
"http://dbpedia.org/resource/Charles_Pisot",1910-03-02
"http://dbpedia.org/resource/Norman_Steenrod",1910-04-22
"http://dbpedia.org/resource/Sheila_Scott_Macintyre",1910-04-23
"http://dbpedia.org/resource/Fritz_John",1910-06-14
"http://dbpedia.org/resource/Meier_Eidelheit",1910-07-06
"http://dbpedia.org/resource/Winston_Freer",1910-08-10
"http://dbpedia.org/resource/Sigmund_Selberg",1910-08-11
"http://dbpedia.org/resource/Pál_Turán",1910-08-18
"http://dbpedia.org/resource/Tjalling_Koopmans",1910-08-28
"http://dbpedia.org/resource/Pao-Lu_Hsu",1910-09-01
"http://dbpedia.org/resource/Marshall_Hall_(mathematician)",1910-09-17
"http://dbpedia.org/resource/Ledyard_Tucker",1910-09-19
"http://dbpedia.org/resource/Dorothy_Vaughan",1910-09-20
"http://dbpedia.org/resource/Lamberto_Cesari",1910-09-23
"http://dbpedia.org/resource/Nathan_Jacobson",1910-10-05
"http://dbpedia.org/resource/Cahit_Arf",1910-10-11
"http://dbpedia.org/resource/Ernests_Fogels",1910-10-12
"http://dbpedia.org/resource/Hua_Luogeng",1910-11-12
"http://dbpedia.org/resource/Franz_Alt_(mathematician)",1910-11-30
"http://dbpedia.org/resource/Israel_Halperin",1911-01-05
"http://dbpedia.org/resource/David_Guest_(communist)",1911-01-06
"http://dbpedia.org/resource/Garrett_Birkhoff",1911-01-19
"http://dbpedia.org/resource/Robert_Schatten",1911-01-28
"http://dbpedia.org/resource/Abraham_H._Taub",1911-02-01
"http://dbpedia.org/resource/Francis_Joseph_Murray",1911-02-03
"http://dbpedia.org/resource/Melvin_Dresher",1911-03-13
"http://dbpedia.org/resource/Walter_Ledermann",1911-03-18
"http://dbpedia.org/resource/Carl_B._Allendoerfer",1911-04-04
"http://dbpedia.org/resource/Felix_Behrend",1911-04-23
"http://dbpedia.org/resource/Wolfgang_Hahn",1911-04-30
"http://dbpedia.org/resource/Raymond_Lyttleton",1911-05-07
"http://dbpedia.org/resource/Étienne_Halphen",1911-05-27
"http://dbpedia.org/resource/George_Szekeres",1911-05-29
"http://dbpedia.org/resource/W._T._Martin",1911-06-04
"http://dbpedia.org/resource/Ernst_Witt",1911-06-26
"http://dbpedia.org/resource/Richard_Buckingham",1911-07-17
"http://dbpedia.org/resource/Joseph_Gillis",1911-08-03
"http://dbpedia.org/resource/Anthony_Morse",1911-08-21
"http://dbpedia.org/resource/Shizuo_Kakutani",1911-08-28
"http://dbpedia.org/resource/Alexey_Lyapunov__Alexey_Lyapunov__1",1911-09-25
"http://dbpedia.org/resource/Wei-Liang_Chow",1911-10-01
"http://dbpedia.org/resource/Luis_Santaló",1911-10-09
"http://dbpedia.org/resource/Angus_Ellis_Taylor",1911-10-13
"http://dbpedia.org/resource/John_Wrench",1911-10-13
"http://dbpedia.org/resource/Mabel_Gweneth_Humphreys",1911-10-22
"http://dbpedia.org/resource/Hans_Robert_Müller",1911-10-26
"http://dbpedia.org/resource/Shiing-Shen_Chern",1911-10-28
"http://dbpedia.org/resource/Raphael_M._Robinson",1911-11-02
"http://dbpedia.org/resource/Enzo_Martinelli",1911-11-11
"http://dbpedia.org/resource/Edward_Kofler",1911-11-16
"http://dbpedia.org/resource/Rudolf_Kochendörffer",1911-11-21
"http://dbpedia.org/resource/Qian_Xuesen",1911-12-11
"http://dbpedia.org/resource/Gustave_Malécot",1911-12-28
"http://dbpedia.org/resource/Boris_Vladimirovich_Gnedenko",1912-01-01
"http://dbpedia.org/resource/Cora_Ratto_de_Sadosky__Cora_Ratto_de_Sadosky__1",1912-01-03
"http://dbpedia.org/resource/Leonid_Kantorovich",1912-01-19
"http://dbpedia.org/resource/Nils_Aall_Barricelli",1912-01-24
"http://dbpedia.org/resource/Hans_Hermes",1912-02-12
"http://dbpedia.org/resource/György_Hajós",1912-02-21
"http://dbpedia.org/resource/István_Vincze_(mathematician)",1912-02-26
"http://dbpedia.org/resource/Andrew_Guinand",1912-03-03
"http://dbpedia.org/resource/Frank_Smithies",1912-03-10
"http://dbpedia.org/resource/Caius_Iacob",1912-03-29
"http://dbpedia.org/resource/Donald_C._Spencer",1912-04-25
"http://dbpedia.org/resource/Naum_Meiman",1912-05-12
"http://dbpedia.org/resource/Jean_Kuntzmann",1912-06-01
"http://dbpedia.org/resource/Bruno_von_Freytag-Löringhoff",1912-06-11
"http://dbpedia.org/resource/Alan_Turing",1912-06-23
"http://dbpedia.org/resource/Tibor_Gallai",1912-07-15
"http://dbpedia.org/resource/Rafael_Artzy",1912-07-23
"http://dbpedia.org/resource/Milton_Friedman",1912-07-31
"http://dbpedia.org/resource/Joel_Lee_Brenner",1912-08-02
"http://dbpedia.org/resource/Aleksandr_Danilovich_Aleksandrov",1912-08-04
"http://dbpedia.org/resource/Prabhu_Lal_Bhatnagar",1912-08-08
"http://dbpedia.org/resource/Norman_Levinson",1912-08-11
"http://dbpedia.org/resource/Carlo_Miranda",1912-08-15
"http://dbpedia.org/resource/Luigi_Amerio",1912-08-15
"http://dbpedia.org/resource/Marga_Klompé",1912-08-16
"http://dbpedia.org/resource/Mikhail_Vaschenko-Zakharchenko",1912-08-27
"http://dbpedia.org/resource/Haim_Hanani",1912-09-11
"http://dbpedia.org/resource/Shu_Shien-Siu",1912-09-12
"http://dbpedia.org/resource/Daniel_Dugué",1912-09-22
"http://dbpedia.org/resource/Kathleen_Ollerenshaw",1912-10-01
"http://dbpedia.org/resource/Henry_Daniels",1912-10-02
"http://dbpedia.org/resource/Emil_Grosswald",1912-12-15
"http://dbpedia.org/resource/Reuben_Goodstein",1912-12-15
"http://dbpedia.org/resource/Eric_Reissner",1913-01-05
"http://dbpedia.org/resource/Shaun_Wylie",1913-01-17
"http://dbpedia.org/resource/Takeo_Nakasawa",1913-02-05
"http://dbpedia.org/resource/Ralph_Fox",1913-03-24
"http://dbpedia.org/resource/Paul_Erdős",1913-03-26
"http://dbpedia.org/resource/Alexey_Ivakhnenko",1913-03-30
"http://dbpedia.org/resource/Irving_Adler",1913-04-13
"http://dbpedia.org/resource/Genevieve_Grotjan_Feinstein",1913-04-30
"http://dbpedia.org/resource/Rose_Peltesohn",1913-05-16
"http://dbpedia.org/resource/Suzan_Kahramaner",1913-05-21
"http://dbpedia.org/resource/Adriaan_Cornelis_Zaanen",1913-06-14
"http://dbpedia.org/resource/Oswald_Teichmüller",1913-06-18
"http://dbpedia.org/resource/Ralph_S._Phillips",1913-06-23
"http://dbpedia.org/resource/J._Carson_Mark",1913-07-06
"http://dbpedia.org/resource/Pavel_Korovkin",1913-07-09
"http://dbpedia.org/resource/Åke_Pleijel",1913-08-10
"http://dbpedia.org/resource/Israel_Gelfand__Israïl_Moiseevich_Gelfand__1",1913-09-02
"http://dbpedia.org/resource/Herman_Goldstine",1913-09-13
"http://dbpedia.org/resource/Ata_Kandó",1913-09-17
"http://dbpedia.org/resource/Eugene_Odum",1913-09-17
"http://dbpedia.org/resource/Samuel_Eilenberg",1913-09-30
"http://dbpedia.org/resource/Andrzej_Mostowski",1913-11-01
"http://dbpedia.org/resource/Alessandro_Faedo",1913-11-18
"http://dbpedia.org/resource/Hanna_Neumann",1914-02-12
"http://dbpedia.org/resource/Paco_Lagerstrom",1914-02-24
"http://dbpedia.org/resource/Richard_Leibler",1914-03-18
"http://dbpedia.org/resource/Leonidas_Alaoglu",1914-03-19
"http://dbpedia.org/resource/Dorothy_Lewis_Bernstein",1914-04-11
"http://dbpedia.org/resource/Manuel_Sadosky",1914-04-13
"http://dbpedia.org/resource/Georgii_Polozii",1914-04-23
"http://dbpedia.org/resource/George_Piranian",1914-05-02
"http://dbpedia.org/resource/Johannes_de_Groot",1914-05-07
"http://dbpedia.org/resource/Antonia_Ferrín_Moreiras",1914-05-13
"http://dbpedia.org/resource/John_Zaborszky",1914-05-13
"http://dbpedia.org/resource/Lipman_Bers",1914-05-22
"http://dbpedia.org/resource/Federico_Cafiero",1914-05-24
"http://dbpedia.org/resource/Hel_Braun",1914-06-03
"http://dbpedia.org/resource/Boris_Levitan",1914-06-07
"http://dbpedia.org/resource/Mark_Kac",1914-08-03
"http://dbpedia.org/resource/Grace_Bates",1914-08-13
"http://dbpedia.org/resource/Ben_F._Laposky",1914-09-14
"http://dbpedia.org/resource/Ky_Fan",1914-09-19
"http://dbpedia.org/resource/Sze-Tsen_Hu",1914-10-09
"http://dbpedia.org/resource/R._H._Bing",1914-10-20
"http://dbpedia.org/resource/Jacques_Feldbau",1914-10-22
"http://dbpedia.org/resource/Edward_G._Begle",1914-11-27
"http://dbpedia.org/resource/R._H._Bruck",1914-12-26
"http://dbpedia.org/resource/Yuri_Linnik",1915-01-08
"http://dbpedia.org/resource/Herbert_Robbins",1915-01-12
"http://dbpedia.org/resource/Ghulam_Ishaq_Khan",1915-01-20
"http://dbpedia.org/resource/Robert_Coveyou",1915-02-09
"http://dbpedia.org/resource/Gustave_Choquet",1915-03-01
"http://dbpedia.org/resource/László_Fejes_Tóth",1915-03-12
"http://dbpedia.org/resource/Kunihiko_Kodaira",1915-03-16
"http://dbpedia.org/resource/Wolfgang_Doeblin",1915-03-17
"http://dbpedia.org/resource/Gerhard_Hochschild",1915-04-29
"http://dbpedia.org/resource/Ronald_Rivlin",1915-05-06
"http://dbpedia.org/resource/Philip_Hartman",1915-05-16
"http://dbpedia.org/resource/Wolfgang_Heinrich_Johannes_Fuchs",1915-05-19
"http://dbpedia.org/resource/José_Luis_Massera",1915-06-08
"http://dbpedia.org/resource/Nicholas_Metropolis",1915-06-11
"http://dbpedia.org/resource/John_Tukey",1915-06-16
"http://dbpedia.org/resource/Alice_T._Schafer",1915-06-18
"http://dbpedia.org/resource/Kenneth_O._May",1915-07-08
"http://dbpedia.org/resource/Adolph_Winkler_Goodman",1915-07-20
"http://dbpedia.org/resource/Kiiti_Morita",1915-08-11
"http://dbpedia.org/resource/Robert_Sorgenfrey",1915-08-14
"http://dbpedia.org/resource/Khosro_Roozbeh",1915-08-24
"http://dbpedia.org/resource/Kiyosi_Itô",1915-09-07
"http://dbpedia.org/resource/Yehoshua_Bar-Hillel",1915-09-08
"http://dbpedia.org/resource/Guy_Hirsch",1915-09-20
"http://dbpedia.org/resource/Béla_Krekó",1915-09-29
"http://dbpedia.org/resource/Arthur_Burks",1915-10-13
"http://dbpedia.org/resource/Ivan_M._Niven",1915-10-25
"http://dbpedia.org/resource/Robert_Alexander_Rankin",1915-10-27
"http://dbpedia.org/resource/Joyce_Sparer_Adler",1915-12-02
"http://dbpedia.org/resource/Guido_Zappa",1915-12-07
"http://dbpedia.org/resource/Wilfrid_Dixon",1915-12-13
"http://dbpedia.org/resource/Peter_Twinn",1916-01-09
"http://dbpedia.org/resource/Vicente_Ferreira_da_Silva",1916-01-10
"http://dbpedia.org/resource/Bert_Broer",1916-01-17
"http://dbpedia.org/resource/John_Corner",1916-01-24
"http://dbpedia.org/resource/George_Mackey",1916-02-01
"http://dbpedia.org/resource/Louis_Guttman",1916-02-10
"http://dbpedia.org/resource/Hans_Samelson",1916-03-03
"http://dbpedia.org/resource/Paul_Halmos",1916-03-03
"http://dbpedia.org/resource/Sheila_May_Edmonds",1916-04-01
"http://dbpedia.org/resource/Max_Wyman",1916-04-14
"http://dbpedia.org/resource/Clive_Selwyn_Davis",1916-04-15
"http://dbpedia.org/resource/Ellis_Kolchin",1916-04-18
"http://dbpedia.org/resource/Hanfried_Lenz",1916-04-22
"http://dbpedia.org/resource/Claude_Shannon",1916-04-30
"http://dbpedia.org/resource/Aryeh_Dvoretzky",1916-05-03
"http://dbpedia.org/resource/Elliott_Waters_Montroll",1916-05-04
"http://dbpedia.org/resource/Leo_Sario",1916-05-18
"http://dbpedia.org/resource/Joseph_P._LaSalle",1916-05-28
"http://dbpedia.org/resource/Abraham_Seidenberg",1916-06-02
"http://dbpedia.org/resource/Peter_Wright_(MI5_officer)",1916-08-09
"http://dbpedia.org/resource/John_Currie_Gunn",1916-09-13
"http://dbpedia.org/resource/Richard_K._Guy",1916-09-30
"http://dbpedia.org/resource/Jacques_Deny",1916-10-22
"http://dbpedia.org/resource/Adriaan_van_Wijngaarden",1916-11-02
"http://dbpedia.org/resource/Edmund_Hlawka",1916-11-05
"http://dbpedia.org/resource/Roger_Apéry",1916-11-14
"http://dbpedia.org/resource/David_Bates_(physicist)",1916-11-18
"http://dbpedia.org/resource/I._J._Good",1916-12-09
"http://dbpedia.org/resource/Douglas_Northcott",1916-12-31
"http://dbpedia.org/resource/Yurii_Mitropolskiy",1917-01-03
"http://dbpedia.org/resource/Jessie_MacWilliams",1917-01-04
"http://dbpedia.org/resource/Leonard_Gillman",1917-01-08
"http://dbpedia.org/resource/Daniel_Shanks",1917-01-17
"http://dbpedia.org/resource/Georgiy_Shilov",1917-02-03
"http://dbpedia.org/resource/Herbert_A._Hauptman",1917-02-14
"http://dbpedia.org/resource/William_Karush",1917-03-01
