"subject_uri","subjectBirthDate","r_property","target"
"http://dbpedia.org/resource/Nora_Calderwood",1896-03-14,"almaMater","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/Binyamin_Amirà",1896-06-03,"institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem"
"http://dbpedia.org/resource/Kazimierz_Kuratowski",1896-02-02,"institution","http://dbpedia.org/resource/University_of_Warsaw"
"http://dbpedia.org/resource/Tadeusz_Ważewski",1896-09-24,"institution","http://dbpedia.org/resource/Jagiellonian_University"
"http://dbpedia.org/resource/Max_Newman",1897-02-07,"almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge"
"http://dbpedia.org/resource/Emil_Leon_Post",1897-02-11,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Emil_Leon_Post",1897-02-11,"almaMater","http://dbpedia.org/resource/City_College_of_New_York"
"http://dbpedia.org/resource/Stanisław_Saks",1897-12-30,"almaMater","http://dbpedia.org/resource/Warsaw_University"
"http://dbpedia.org/resource/Yuri_Kondratyuk",1897-06-21,"almaMater","http://dbpedia.org/resource/Autodidacticism"
"http://dbpedia.org/resource/Alexander_Weinstein",1897-01-21,"almaMater","http://dbpedia.org/resource/University_of_Zurich"
"http://dbpedia.org/resource/Jesse_Douglas",1897-07-03,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Jesse_Douglas",1897-07-03,"almaMater","http://dbpedia.org/resource/City_College_of_New_York"
"http://dbpedia.org/resource/Sergei_Alexander_Schelkunoff",1897-01-27,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/John_G._Bennett",1897-06-08,"almaMater","http://dbpedia.org/resource/Royal_Military_Academy,_Woolwich"
"http://dbpedia.org/resource/Douglas_Hartree",1897-03-27,"almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge"
"http://dbpedia.org/resource/Alexander_Weinstein",1897-01-21,"institution","http://dbpedia.org/resource/University_of_Maryland,_College_Park"
"http://dbpedia.org/resource/Jesse_Douglas",1897-07-03,"institution","http://dbpedia.org/resource/City_College_of_New_York"
"http://dbpedia.org/resource/Jesse_Douglas",1897-07-03,"institution","http://dbpedia.org/resource/MIT"
"http://dbpedia.org/resource/David_Widder",1898-03-25,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/John_Wishart_(statistician)",1898-11-28,"almaMater","http://dbpedia.org/resource/University_College_London"
"http://dbpedia.org/resource/John_Wishart_(statistician)",1898-11-28,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/John_Wishart_(statistician)",1898-11-28,"almaMater","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/Vladimir_Fock",1898-12-22,"almaMater","http://dbpedia.org/resource/Petrograd_University"
"http://dbpedia.org/resource/Clarence_Raymond_Adams",1898-04-10,"almaMater","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/Clarence_Raymond_Adams",1898-04-10,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Emil_Artin",1898-03-03,"almaMater","http://dbpedia.org/resource/University_of_Leipzig"
"http://dbpedia.org/resource/Emil_Artin",1898-03-03,"almaMater","http://dbpedia.org/resource/University_of_Vienna"
"http://dbpedia.org/resource/George_F._C._Griss",1898-01-30,"almaMater","http://dbpedia.org/resource/University_of_Amsterdam"
"http://dbpedia.org/resource/Angelina_Cabras",1898-12-23,"almaMater","http://dbpedia.org/resource/University_of_Cagliari"
"http://dbpedia.org/resource/Angelina_Cabras",1898-12-23,"almaMater","http://dbpedia.org/resource/University_of_Turin"
"http://dbpedia.org/resource/Hellmuth_Kneser",1898-04-16,"almaMater","http://dbpedia.org/resource/University_of_Göttingen"
"http://dbpedia.org/resource/Helmut_Hasse",1898-08-25,"almaMater","http://dbpedia.org/resource/University_of_Göttingen"
"http://dbpedia.org/resource/Helmut_Hasse",1898-08-25,"almaMater","http://dbpedia.org/resource/University_of_Marburg"
"http://dbpedia.org/resource/Arend_Heyting",1898-05-09,"almaMater","http://dbpedia.org/resource/University_of_Amsterdam"
"http://dbpedia.org/resource/Raphaël_Salem",1898-11-07,"almaMater","http://dbpedia.org/resource/École_Centrale_Paris"
"http://dbpedia.org/resource/Raphaël_Salem",1898-11-07,"almaMater","http://dbpedia.org/resource/Paris-Sorbonne_University"
"http://dbpedia.org/resource/David_Widder",1898-03-25,"institution","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/John_Wishart_(statistician)",1898-11-28,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/John_Wishart_(statistician)",1898-11-28,"institution","http://dbpedia.org/resource/Rothamsted_Experimental_Station"
"http://dbpedia.org/resource/Clarence_Raymond_Adams",1898-04-10,"institution","http://dbpedia.org/resource/Brown_University"
"http://dbpedia.org/resource/Emil_Artin",1898-03-03,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Emil_Artin",1898-03-03,"institution","http://dbpedia.org/resource/University_of_Hamburg"
"http://dbpedia.org/resource/Emil_Artin",1898-03-03,"institution","http://dbpedia.org/resource/University_of_Notre_Dame"
"http://dbpedia.org/resource/Emil_Artin",1898-03-03,"institution","http://dbpedia.org/resource/Indiana_University_(Bloomington)"
"http://dbpedia.org/resource/Heinrich_Behnke",1898-10-09,"institution","http://dbpedia.org/resource/University_of_Hamburg"
"http://dbpedia.org/resource/Heinrich_Behnke",1898-10-09,"institution","http://dbpedia.org/resource/University_of_Münster"
"http://dbpedia.org/resource/Hellmuth_Kneser",1898-04-16,"institution","http://dbpedia.org/resource/University_of_Tübingen"
"http://dbpedia.org/resource/Arend_Heyting",1898-05-09,"institution","http://dbpedia.org/resource/University_of_Amsterdam"
"http://dbpedia.org/resource/Pelageya_Polubarinova-Kochina",1899-05-13,"almaMater","http://dbpedia.org/resource/Petrograd_University"
"http://dbpedia.org/resource/Maximilian_Herzberger",1899-03-17,"almaMater","http://dbpedia.org/resource/Berlin_University"
"http://dbpedia.org/resource/Salomon_Bochner",1899-08-20,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Edward_Charles_Titchmarsh",1899-06-01,"almaMater","http://dbpedia.org/resource/Balliol_College,_Oxford"
"http://dbpedia.org/resource/Øystein_Ore",1899-10-07,"almaMater","http://dbpedia.org/resource/Oslo_University"
"http://dbpedia.org/resource/Ethel_Raybould",1899-07-31,"almaMater","http://dbpedia.org/resource/University_of_Queensland"
"http://dbpedia.org/resource/Oscar_Zariski",1899-04-24,"almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome"
"http://dbpedia.org/resource/Oscar_Zariski",1899-04-24,"almaMater","http://dbpedia.org/resource/University_of_Kyiv"
"http://dbpedia.org/resource/John_Hasbrouck_Van_Vleck",1899-03-13,"almaMater","http://dbpedia.org/resource/University_of_Wisconsin–Madison"
"http://dbpedia.org/resource/John_Hasbrouck_Van_Vleck",1899-03-13,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Szolem_Mandelbrojt",1899-01-10,"almaMater","http://dbpedia.org/resource/Paris-Sorbonne_University"
"http://dbpedia.org/resource/Szolem_Mandelbrojt",1899-01-10,"almaMater","http://dbpedia.org/resource/University_of_Kharkiv"
"http://dbpedia.org/resource/Wolfgang_Gröbner",1899-02-11,"almaMater","http://dbpedia.org/resource/University_of_Vienna"
"http://dbpedia.org/resource/Fritz_Gassmann",1899,"almaMater","http://dbpedia.org/resource/ETH_Zurich"
"http://dbpedia.org/resource/Divsha_Amirà",1899,"almaMater","http://dbpedia.org/resource/University_of_Geneva"
"http://dbpedia.org/resource/Stanley_Skewes",1899,"almaMater","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Stanley_Skewes",1899,"almaMater","http://dbpedia.org/resource/University_of_Cape_Town"
"http://dbpedia.org/resource/Lazar_Lyusternik",1899-12-31,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Pelageya_Polubarinova-Kochina",1899-05-13,"institution","http://dbpedia.org/resource/Steklov_Institute_of_Mathematics"
"http://dbpedia.org/resource/Pelageya_Polubarinova-Kochina",1899-05-13,"institution","http://dbpedia.org/resource/Novosibirsk_State_University"
"http://dbpedia.org/resource/Pelageya_Polubarinova-Kochina",1899-05-13,"institution","http://dbpedia.org/resource/Petrograd_University"
"http://dbpedia.org/resource/Salomon_Bochner",1899-08-20,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/Salomon_Bochner",1899-08-20,"institution","http://dbpedia.org/resource/Rice_University"
"http://dbpedia.org/resource/Salomon_Bochner",1899-08-20,"institution","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Salomon_Bochner",1899-08-20,"institution","http://dbpedia.org/resource/University_of_Munich"
"http://dbpedia.org/resource/Wolfgang_Gröbner",1899-02-11,"institution","http://dbpedia.org/resource/University_of_Innsbruck"
"http://dbpedia.org/resource/Fritz_Gassmann",1899,"institution","http://dbpedia.org/resource/ETH_Zurich"
"http://dbpedia.org/resource/Lazar_Lyusternik",1899-12-31,"institution","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/David_van_Dantzig",1900-09-23,"almaMater","http://dbpedia.org/resource/University_of_Amsterdam"
"http://dbpedia.org/resource/Viktor_Vladimirovich_Nemytskii",1900-11-22,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Edward_Collingwood",1900-01-17,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/George_Uhlenbeck",1900-12-06,"almaMater","http://dbpedia.org/resource/University_of_Leiden"
"http://dbpedia.org/resource/Gheorghe_Vrănceanu",1900-06-30,"almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome"
"http://dbpedia.org/resource/Gheorghe_Vrănceanu",1900-06-30,"almaMater","http://dbpedia.org/resource/Alexandru_Ioan_Cuza_University"
"http://dbpedia.org/resource/Antoni_Zygmund",1900-12-25,"almaMater","http://dbpedia.org/resource/University_of_Warsaw"
"http://dbpedia.org/resource/Bernard_Koopman",1900-01-19,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Wilhelm_Cauer",1900-06-24,"almaMater","http://dbpedia.org/resource/Technical_University_of_Berlin"
"http://dbpedia.org/resource/Albert_Ingham",1900-04-03,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/James_Hilton_(novelist)",1900-09-09,"almaMater","http://dbpedia.org/resource/Christ's_College,_Cambridge"
"http://dbpedia.org/resource/Mary_Cartwright",1900-12-17,"almaMater","http://dbpedia.org/resource/St_Hugh's_College,_Oxford"
"http://dbpedia.org/resource/Mikhail_Lavrentyev",1900-11-19,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900,"almaMater","http://dbpedia.org/resource/Punjab_University,_Lahore"
"http://dbpedia.org/resource/Hendrik_Kloosterman",1900-04-09,"almaMater","http://dbpedia.org/resource/Universiteit_Leiden"
"http://dbpedia.org/resource/David_van_Dantzig",1900-09-23,"institution","http://dbpedia.org/resource/University_of_Amsterdam"
"http://dbpedia.org/resource/Edward_Collingwood",1900-01-17,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/Edward_Collingwood",1900-01-17,"institution","http://dbpedia.org/resource/University_of_Paris"
"http://dbpedia.org/resource/Edward_Collingwood",1900-01-17,"institution","http://dbpedia.org/resource/Aberystwyth_University"
"http://dbpedia.org/resource/Edward_Collingwood",1900-01-17,"institution","http://dbpedia.org/resource/Durham_University"
"http://dbpedia.org/resource/George_Uhlenbeck",1900-12-06,"institution","http://dbpedia.org/resource/Princeton_University"
"http://dbpedia.org/resource/George_Uhlenbeck",1900-12-06,"institution","http://dbpedia.org/resource/Rockefeller_University"
"http://dbpedia.org/resource/George_Uhlenbeck",1900-12-06,"institution","http://dbpedia.org/resource/University_of_Michigan"
"http://dbpedia.org/resource/George_Uhlenbeck",1900-12-06,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/George_Uhlenbeck",1900-12-06,"institution","http://dbpedia.org/resource/MIT"
"http://dbpedia.org/resource/Gheorghe_Vrănceanu",1900-06-30,"institution","http://dbpedia.org/resource/University_of_Bucharest"
"http://dbpedia.org/resource/Gheorghe_Vrănceanu",1900-06-30,"institution","http://dbpedia.org/resource/University_of_Chernivtsi"
"http://dbpedia.org/resource/Gheorghe_Vrănceanu",1900-06-30,"institution","http://dbpedia.org/resource/Alexandru_Ioan_Cuza_University"
"http://dbpedia.org/resource/Bernard_Koopman",1900-01-19,"institution","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/Albert_Ingham",1900-04-03,"institution","http://dbpedia.org/resource/King's_College,_Cambridge"
"http://dbpedia.org/resource/Mikhail_Lavrentyev",1900-11-19,"institution","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Mikhail_Lavrentyev",1900-11-19,"institution","http://dbpedia.org/resource/Steklov_Institute_of_Mathematics"
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900,"institution","http://dbpedia.org/resource/Indian_Civil_Service"
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900,"institution","http://dbpedia.org/resource/Geological_Survey_of_Pakistan"
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900,"institution","http://dbpedia.org/resource/Khalsa_College,_Amritsar"
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900,"institution","http://dbpedia.org/resource/Survey_of_India"
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900,"institution","http://dbpedia.org/resource/Surveyor_General_of_Pakistan"
"http://dbpedia.org/resource/Hendrik_Kloosterman",1900-04-09,"institution","http://dbpedia.org/resource/Universiteit_Leiden"
"http://dbpedia.org/resource/John_Williamson_(mathematician)",1901-05-23,"almaMater","http://dbpedia.org/resource/University_of_Chicago"
"http://dbpedia.org/resource/John_Williamson_(mathematician)",1901-05-23,"almaMater","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/Friedrich_Karl_Schmidt",1901-09-22,"almaMater","http://dbpedia.org/resource/University_of_Freiburg"
"http://dbpedia.org/resource/George_Frederick_James_Temple",1901-09-02,"almaMater","http://dbpedia.org/resource/Birkbeck_College,_London"
"http://dbpedia.org/resource/Luigi_Fantappiè",1901-09-15,"almaMater","http://dbpedia.org/resource/University_of_Pisa"
"http://dbpedia.org/resource/Subbayya_Sivasankaranarayana_Pillai",1901-04-05,"almaMater","http://dbpedia.org/resource/Scott_Christian_College"
"http://dbpedia.org/resource/Théophile_Lepage",1901-03-24,"almaMater","http://dbpedia.org/resource/Université_libre_de_Bruxelles"
"http://dbpedia.org/resource/Nikolai_Kochin",1901-05-19,"almaMater","http://dbpedia.org/resource/Petrograd_University"
"http://dbpedia.org/resource/Nina_Bari",1901-11-19,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Ivan_Petrovsky",1901-01-18,"almaMater","http://dbpedia.org/resource/Moscow_State_University"
"http://dbpedia.org/resource/Kiyoshi_Oka",1901-04-19,"almaMater","http://dbpedia.org/resource/Kyoto_Imperial_University"
"http://dbpedia.org/resource/Kurt_Otto_Friedrichs",1901-09-28,"almaMater","http://dbpedia.org/resource/University_of_Göttingen"
"http://dbpedia.org/resource/Naum_Akhiezer",1901-03-06,"almaMater","http://dbpedia.org/resource/Taras_Shevchenko_National_University_of_Kyiv"
"http://dbpedia.org/resource/Raj_Chandra_Bose",1901-06-19,"almaMater","http://dbpedia.org/resource/University_of_Calcutta"
"http://dbpedia.org/resource/Raj_Chandra_Bose",1901-06-19,"almaMater","http://dbpedia.org/resource/Rajabazar_Science_College"
"http://dbpedia.org/resource/Richard_Brauer__Richard_Brauer__1",1901-02-10,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/George_Frederick_James_Temple",1901-09-02,"institution","http://dbpedia.org/resource/University_of_Cambridge"
"http://dbpedia.org/resource/George_Frederick_James_Temple",1901-09-02,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/George_Frederick_James_Temple",1901-09-02,"institution","http://dbpedia.org/resource/King's_College_London"
"http://dbpedia.org/resource/George_Frederick_James_Temple",1901-09-02,"institution","http://dbpedia.org/resource/Imperial_College_London"
